,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_identity_verified,latitude,longitude,accommodates,bedrooms,beds,price,minimum_nights,maximum_nights,number_of_reviews,number_of_reviews_l30d,review_scores_rating,instant_bookable,reviews_per_month,name_length,description_length,host_about_length,verifications_length,amenities_length,host_since_days,first_reviews_days,last_review_days,price_per_accommodates,has_Hair_dryer,flag
480,1.0,0.88,0.0,5.0,1.0,40.78448,-73.97289,3.0,1.3847272456981408,2.0,85.0,30.0,1125.0,38.0,0.0,89.0,0.0,0.34,5.0,169.0,11.0,6.0,43.0,3378.0,3337.0,168.0,28.333333333333332,1.0,0
16172,0.86,1.0,1.0,1.0,1.0,40.81064,-73.93793000000001,3.0,1.0,1.0,138.0,5.0,1125.0,2.0,0.0,100.0,1.0,0.05,4.0,164.0,13.0,8.0,17.0,3375.0,1129.0,929.0,46.0,1.0,1
22115,0.0,0.88,0.0,6.0,1.0,40.8227,-73.95307,3.0,1.0,1.0,68.0,30.0,1125.0,17.0,0.0,84.0,1.0,0.68,6.0,170.0,20.0,8.0,36.0,2621.0,747.0,530.0,22.666666666666668,1.0,1
26031,0.8,0.78,0.0,12.0,0.0,40.76846,-73.87692,1.0,1.0,1.0,59.0,1.0,1125.0,10.0,0.0,92.0,1.0,0.56,8.0,168.0,117.0,2.0,16.0,1311.0,535.0,401.0,59.0,1.0,1
32700,1.0,1.0,1.0,0.0,1.0,40.71748,-73.98443,6.0,2.0,2.0,233.0,7.0,1125.0,7.0,2.0,100.0,1.0,1.24,8.0,148.0,74.0,6.0,37.0,175.0,169.0,6.0,38.833333333333336,1.0,1
32872,1.0,0.92,0.0,0.0,1.0,40.725970000000004,-73.98831,2.0,1.0,1.0,105.0,2.0,30.0,21.0,0.0,93.0,0.0,4.2,7.0,159.0,4.0,5.0,22.0,2835.0,149.0,37.0,52.5,0.0,1
5293,1.0,0.6,1.0,1.0,1.0,40.73069,-73.98515,2.0,1.0,1.0,229.0,3.0,1125.0,126.0,0.0,98.0,0.0,1.83,8.0,158.0,86.0,4.0,21.0,2100.0,2065.0,352.0,114.5,1.0,1
18910,1.0,0.82,0.0,177.0,1.0,40.8109,-73.94218000000001,1.0,1.0,1.0,24.0,30.0,1125.0,8.0,0.0,98.0,0.0,0.27,7.0,156.0,622.0,7.0,22.0,1319.0,902.0,107.0,24.0,1.0,1
8513,0.9,1.0,1.0,2.0,1.0,40.71908,-73.98633000000001,1.0,1.0,1.0,125.0,31.0,240.0,168.0,0.0,97.0,0.0,2.7,3.0,114.0,28.0,6.0,38.0,3535.0,1865.0,75.0,125.0,1.0,1
26369,0.8,0.0,0.0,1.0,1.0,40.71906,-74.0074,3.0,1.0,1.0,201.0,2.0,1125.0,4.0,0.0,100.0,0.0,0.23,8.0,170.0,5.0,7.0,27.0,3217.0,521.0,347.0,67.0,0.0,1
23010,0.97,0.97,0.0,11.0,1.0,40.748709999999996,-73.99168,6.0,1.0,2.0,147.0,1.0,1125.0,56.0,6.0,81.0,1.0,2.68,8.0,111.0,42.0,2.0,39.0,715.0,626.0,18.0,24.5,1.0,1
6025,0.8,0.69,0.0,3.0,1.0,40.64865,-73.89183,4.0,1.0,2.0,125.0,2.0,1125.0,54.0,0.0,97.0,0.0,0.82,6.0,147.0,0.0,8.0,28.0,2109.0,1986.0,356.0,31.25,0.0,1
11551,0.9,0.75,1.0,3.0,1.0,40.66798,-73.98835,5.0,2.0,3.0,95.0,30.0,1125.0,176.0,0.0,97.0,0.0,3.25,8.0,165.0,36.0,5.0,26.0,1980.0,1625.0,37.0,19.0,1.0,1
5499,1.0,1.0,1.0,4.0,1.0,40.62487,-74.02949,1.0,1.0,1.0,70.0,30.0,1125.0,57.0,0.0,100.0,1.0,0.87,5.0,151.0,320.0,5.0,32.0,2118.0,1965.0,161.0,70.0,1.0,1
5039,1.0,0.71,0.0,2.0,1.0,40.809470000000005,-73.95392,6.0,2.0,3.0,307.0,30.0,1125.0,62.0,0.0,92.0,0.0,0.88,4.0,37.0,44.0,6.0,33.0,2182.0,2108.0,537.0,51.166666666666664,1.0,1
11282,1.0,0.79,0.0,23.0,1.0,40.77025,-73.95721,2.0,1.0392203112068827,1.0,45.0,30.0,365.0,13.0,1.0,91.0,0.0,0.27,9.0,156.0,63.0,5.0,43.0,2678.0,1437.0,5.0,22.5,1.0,0
33999,0.92,0.87,0.0,5.0,1.0,40.63406,-74.08313000000001,8.0,3.0,4.0,189.0,1.0,1125.0,9.0,3.0,91.0,0.0,3.14,5.0,157.0,83.0,5.0,40.0,1421.0,85.0,5.0,23.625,1.0,1
6215,1.0,0.87,0.0,1.0,1.0,40.78913,-73.94844,7.0,2.0,2.0,119.0,1.0,300.0,23.0,0.0,91.0,0.0,0.36,8.0,156.0,9.0,5.0,31.0,2818.0,1896.0,400.0,17.0,1.0,1
25773,1.0,0.89,1.0,1.0,1.0,40.71817,-73.99022,4.0,2.0,3.0,187.0,4.0,1125.0,28.0,1.0,99.0,0.0,1.51,11.0,150.0,83.0,7.0,25.0,2082.0,556.0,10.0,46.75,1.0,1
27926,1.0,0.5,0.0,1.0,0.0,40.71524,-73.95754000000001,2.0,1.0,1.0,225.0,5.0,60.0,2.0,0.0,100.0,0.0,0.15,8.0,163.0,5.0,5.0,23.0,3477.0,399.0,82.0,112.5,1.0,1
10778,1.0,1.0,0.0,2.0,1.0,40.74415,-73.92494,4.0,1.0,2.0,110.0,2.0,1125.0,9.0,0.0,98.0,1.0,0.16,5.0,65.0,33.0,4.0,30.0,2364.0,1675.0,401.0,27.5,1.0,1
1406,0.9,0.9,0.0,1.0,1.0,40.8278,-73.94891,5.0,2.0,3.0,132.0,2.0,300.0,211.0,0.0,88.0,0.0,2.23,6.0,173.0,130.0,10.0,37.0,2885.0,2832.0,34.0,26.4,1.0,1
9170,0.71,0.82,0.0,1.0,1.0,40.6725,-73.93981,4.0,1.0,1.0,85.0,3.0,29.0,147.0,0.0,92.0,0.0,2.43,7.0,174.0,44.0,5.0,28.0,2121.0,1817.0,46.0,21.25,1.0,1
17239,0.5,0.0,0.0,1.0,1.0,40.72622,-73.95234,1.0,1.0,1.0,125.0,30.0,30.0,3.0,0.0,100.0,0.0,0.11,9.0,161.0,8.0,6.0,22.0,2143.0,845.0,499.0,125.0,0.0,1
24794,0.5,0.97,0.0,11.0,1.0,40.753029999999995,-73.96946,2.0,1.0,1.0,167.0,1.0,1125.0,2.0,0.0,100.0,1.0,0.14,6.0,158.0,166.0,3.0,24.0,627.0,418.0,356.0,83.5,1.0,1
5884,1.0,1.0,0.0,1.0,1.0,40.67618,-73.95133,1.0,1.0,1.0,35.0,30.0,120.0,17.0,1.0,93.0,0.0,0.25,8.0,170.0,55.0,4.0,25.0,3953.0,2016.0,24.0,35.0,1.0,1
28090,1.0,1.0,0.0,2.0,1.0,40.688,-73.99108000000001,8.0,4.0,4.0,500.0,2.0,1125.0,8.0,0.0,95.0,0.0,2.38,3.0,111.0,190.0,4.0,26.0,3285.0,100.0,34.0,62.5,1.0,1
356,1.0,0.55,0.0,1.0,1.0,40.71893,-73.9428,3.0,1.0,0.0,120.0,4.0,365.0,101.0,0.0,94.0,0.0,0.94,5.0,137.0,29.0,4.0,22.0,3454.0,3221.0,74.0,40.0,0.0,1
31416,0.8,0.96,0.0,0.0,0.0,40.617459999999994,-74.02903,3.0,1.0,2.0,92.0,30.0,1125.0,16.0,0.0,95.0,0.0,2.3,5.0,113.0,45.0,2.0,15.0,263.0,208.0,37.0,30.666666666666668,1.0,1
11339,1.0,0.94,1.0,6.0,0.0,40.7606,-73.96565,4.0,2.0,2.0,99.0,30.0,365.0,10.0,0.0,94.0,0.0,0.2,10.0,61.0,30.0,3.0,25.0,1683.0,1517.0,183.0,24.75,0.0,1
32292,1.0,1.0,0.0,36.0,0.0,40.75062,-73.99498,2.0,1.0,1.0,53.0,30.0,180.0,4.0,0.0,75.0,1.0,1.09,4.0,100.0,68.0,3.0,28.0,728.0,109.0,96.0,26.5,0.0,1
8083,1.0,0.29,0.0,2.0,1.0,40.67495,-73.95708,2.0,2.0,1.0,143.0,30.0,365.0,15.0,0.0,91.0,0.0,0.25,4.0,79.0,10.0,6.0,23.0,2733.0,1769.0,149.0,71.5,1.0,1
17684,1.0,0.63,0.0,1.0,1.0,40.72998,-73.8676,6.0,2.0,2.0,139.0,2.0,1125.0,81.0,0.0,96.0,1.0,2.24,8.0,171.0,116.0,7.0,48.0,1469.0,1086.0,137.0,23.166666666666668,1.0,1
16946,0.96,1.0,1.0,7.0,0.0,40.69988,-73.88863,3.0,1.0,1.0,35.0,2.0,1125.0,139.0,0.0,99.0,1.0,4.01,7.0,85.0,67.0,3.0,24.0,1181.0,1038.0,201.0,11.666666666666666,1.0,1
367,1.0,0.91,1.0,3.0,1.0,40.68741,-73.95741,2.0,1.0,1.0,60.0,3.0,365.0,177.0,1.0,95.0,0.0,1.55,6.0,154.0,38.0,7.0,25.0,3442.0,3434.0,6.0,30.0,1.0,1
13703,1.0,0.98,0.0,3.0,1.0,40.69709,-73.78544000000001,2.0,1.0,1.0,50.0,1.0,60.0,61.0,0.0,88.0,0.0,1.32,3.0,15.0,12.0,4.0,21.0,1963.0,1383.0,111.0,25.0,0.0,1
19756,1.0,1.0,1.0,8.0,0.0,40.75966,-73.81952,1.0,1.0,1.0,80.0,1.0,1125.0,34.0,0.0,99.0,0.0,1.12,6.0,171.0,41.0,2.0,29.0,924.0,911.0,90.0,80.0,1.0,1
22118,1.0,1.0,1.0,3.0,1.0,40.70765,-73.94256999999999,2.0,1.0,1.0,84.0,30.0,270.0,27.0,0.0,100.0,1.0,1.16,9.0,176.0,31.0,6.0,32.0,3087.0,698.0,335.0,42.0,1.0,1
23079,0.95,1.0,0.0,5.0,1.0,40.84325,-73.9391,2.0,1.0,1.0,41.0,1.0,1125.0,120.0,4.0,85.0,1.0,5.13,4.0,186.0,39.0,5.0,16.0,1857.0,701.0,19.0,20.5,1.0,1
4972,0.95,1.0,0.0,52.0,1.0,40.72704,-73.94006999999999,4.0,1.0,1.0,149.0,30.0,365.0,9.0,0.0,87.0,1.0,0.13,5.0,62.0,4.0,5.0,28.0,2762.0,2025.0,486.0,37.25,1.0,1
20688,1.0,0.92,1.0,4.0,1.0,40.7517,-73.88426,3.0,1.0,2.0,73.0,4.0,1125.0,43.0,0.0,96.0,1.0,1.52,5.0,140.0,70.0,6.0,22.0,1689.0,847.0,34.0,24.333333333333332,1.0,1
20947,0.94,0.96,0.0,26.0,1.0,40.70048,-73.91977,2.0,1.0,1.0,34.0,30.0,365.0,3.0,0.0,87.0,1.0,0.18,5.0,155.0,136.0,6.0,29.0,870.0,509.0,244.0,17.0,1.0,1
25724,1.0,0.6,0.0,2.0,1.0,40.79891,-73.93881,2.0,1.0,2.0,65.0,30.0,120.0,4.0,0.0,95.0,0.0,0.22,9.0,180.0,39.0,6.0,22.0,596.0,548.0,144.0,32.5,1.0,1
35233,0.89,0.92,0.0,3.0,1.0,40.74508,-73.83367,2.0,1.0,1.0,50.0,1.0,1125.0,1.0,0.0,100.0,1.0,0.64,1.0,38.0,17.0,5.0,31.0,1954.0,46.0,46.0,25.0,1.0,1
23293,1.0,1.0,0.0,3.0,1.0,40.67989,-73.79113000000001,2.0,1.0,1.0,65.0,2.0,28.0,5.0,0.0,88.0,1.0,0.28,8.0,21.0,35.0,6.0,18.0,1102.0,527.0,400.0,32.5,0.0,1
32922,0.7,0.69,0.0,1.0,1.0,40.759570000000004,-73.96039,2.0,0.8478749413540463,0.0,56.0,30.0,1125.0,3.0,0.0,100.0,0.0,0.6,4.0,41.0,32.0,9.0,26.0,2857.0,150.0,79.0,28.0,1.0,0
1881,1.0,0.98,0.0,15.0,1.0,40.66359,-73.95235,5.0,1.0,3.0,33.0,1.0,1125.0,67.0,0.0,92.0,1.0,0.99,5.0,165.0,139.0,7.0,19.0,2703.0,2027.0,36.0,6.6,0.0,1
18911,1.0,0.82,0.0,177.0,1.0,40.81085,-73.94377,1.0,1.0,1.0,23.0,30.0,1125.0,7.0,0.0,97.0,0.0,0.23,7.0,153.0,622.0,7.0,23.0,1319.0,905.0,33.0,23.0,1.0,1
1496,0.93,0.67,1.0,1.0,1.0,40.68674,-73.93845,4.0,3.0,3.0,117.0,12.0,175.0,33.0,0.0,98.0,0.0,0.36,6.0,165.0,125.0,6.0,15.0,4545.0,2776.0,47.0,29.25,0.0,1
14524,1.0,0.92,1.0,6.0,1.0,40.66908,-73.87606,2.0,1.0,1.0,48.0,6.0,1125.0,33.0,2.0,94.0,1.0,1.08,6.0,158.0,131.0,6.0,37.0,1926.0,915.0,12.0,24.0,1.0,1
4708,1.0,0.33,0.0,50.0,1.0,40.596959999999996,-73.75524,2.0,1.0,1.0,42.0,30.0,1125.0,4.0,0.0,100.0,0.0,0.06,7.0,156.0,50.0,4.0,18.0,2210.0,2093.0,42.0,21.0,0.0,1
28828,1.0,0.89,0.0,2.0,1.0,40.74913,-73.99566,4.0,1.5730551866145035,2.0,85.0,2.0,1125.0,9.0,4.0,100.0,0.0,0.71,7.0,134.0,10.0,7.0,25.0,416.0,381.0,5.0,21.25,1.0,0
30075,1.0,0.99,0.0,1337.0,1.0,40.714,-74.00957,2.0,1.0,1.0,279.0,30.0,1125.0,1.0,0.0,80.0,1.0,0.11,11.0,143.0,251.0,9.0,27.0,1513.0,278.0,278.0,139.5,1.0,1
13979,1.0,0.96,1.0,2.0,1.0,40.80365,-73.95194000000001,2.0,1.0,1.0,157.0,3.0,120.0,41.0,1.0,97.0,0.0,0.9,5.0,167.0,6.0,6.0,35.0,2656.0,1360.0,19.0,78.5,1.0,1
3357,1.0,1.0,1.0,2.0,1.0,40.67561,-73.93118,4.0,1.0,2.0,65.0,3.0,30.0,104.0,0.0,97.0,0.0,1.33,9.0,167.0,51.0,8.0,42.0,2381.0,2348.0,235.0,16.25,1.0,1
25913,0.5,0.98,0.0,8.0,1.0,40.64588,-73.902,2.0,1.0,1.0,36.0,1.0,22.0,17.0,0.0,94.0,0.0,0.94,3.0,45.0,29.0,6.0,10.0,576.0,543.0,70.0,18.0,0.0,1
5536,1.0,0.98,0.0,13.0,1.0,40.618140000000004,-73.97078,1.0,1.0,1.0,77.0,30.0,1125.0,5.0,0.0,100.0,0.0,0.11,5.0,123.0,40.0,10.0,23.0,3561.0,1346.0,583.0,77.0,0.0,1
20885,1.0,0.9,1.0,2.0,0.0,40.58585,-74.10710999999999,1.0,0.9095949996599835,1.0,65.0,6.0,1125.0,13.0,0.0,100.0,0.0,0.49,6.0,144.0,88.0,3.0,38.0,1269.0,790.0,97.0,65.0,1.0,0
14810,0.95,0.99,1.0,50.0,1.0,40.74885,-73.97587,2.0,0.9759737735822966,1.0,60.0,30.0,365.0,7.0,0.0,94.0,1.0,0.17,5.0,149.0,6.0,4.0,25.0,1424.0,1253.0,524.0,30.0,1.0,0
12934,1.0,1.0,0.0,2.0,1.0,40.80312,-73.95583,3.0,1.0,1.0,54.0,1.0,28.0,383.0,3.0,94.0,1.0,7.68,8.0,155.0,70.0,4.0,25.0,1779.0,1496.0,23.0,18.0,1.0,1
4111,1.0,0.62,0.0,2.0,1.0,40.71566,-73.99076,3.0,1.0,1.0,80.0,6.0,1125.0,33.0,0.0,88.0,0.0,0.46,6.0,114.0,89.0,7.0,15.0,2268.0,2154.0,33.0,26.666666666666668,0.0,1
32269,1.0,0.99,0.0,49.0,1.0,40.746970000000005,-73.98801999999999,5.0,1.0,3.0,60.0,1.0,365.0,1.0,0.0,80.0,1.0,0.2,2.0,156.0,141.0,2.0,10.0,1579.0,150.0,150.0,12.0,0.0,1
6289,1.0,1.0,1.0,2.0,1.0,40.680240000000005,-73.96658000000001,2.0,1.0,1.0,75.0,1.0,31.0,261.0,0.0,98.0,0.0,3.87,5.0,157.0,114.0,5.0,31.0,3469.0,2022.0,179.0,37.5,1.0,1
1411,0.6,0.67,0.0,8.0,1.0,40.78954,-73.97222,4.0,2.0,2.0,99.0,30.0,365.0,1.0,0.0,100.0,0.0,0.01,7.0,80.0,33.0,4.0,11.0,3118.0,2315.0,2315.0,24.75,0.0,1
14742,1.0,1.0,0.0,2.0,1.0,40.769259999999996,-73.95281,1.0,1.0,1.0,60.0,1.0,1125.0,88.0,0.0,95.0,1.0,2.03,10.0,156.0,16.0,6.0,29.0,2350.0,1298.0,68.0,60.0,1.0,1
17776,1.0,0.88,0.0,2.0,1.0,40.865790000000004,-73.92505,2.0,1.2056520694929276,2.0,60.0,3.0,14.0,1.0,1.0,80.0,1.0,1.0,8.0,112.0,23.0,4.0,19.0,1951.0,14.0,14.0,30.0,1.0,0
22094,1.0,0.0,1.0,8.0,0.0,40.760690000000004,-73.9754,6.0,2.0,2.0,1999.0,30.0,112.0,1.0,0.0,100.0,0.0,0.07,12.0,152.0,154.0,8.0,29.0,2206.0,425.0,425.0,333.1666666666667,1.0,1
22292,0.08,0.89,0.0,5.0,1.0,40.637170000000005,-74.08503,2.0,1.072716945888967,1.0,29.0,2.0,1125.0,48.0,0.0,91.0,0.0,1.9,4.0,25.0,73.0,5.0,26.0,3722.0,755.0,42.0,14.5,1.0,0
29955,0.96,0.92,1.0,125.0,0.0,40.74602,-73.98023,2.0,1.0639232648182144,1.0,69.0,30.0,1125.0,2.0,0.0,90.0,0.0,0.32,6.0,77.0,93.0,3.0,26.0,1800.0,189.0,128.0,34.5,1.0,0
23339,1.0,1.0,1.0,1.0,1.0,40.71922,-73.94383,8.0,4.0,4.0,406.0,2.0,7.0,47.0,0.0,100.0,0.0,2.26,3.0,160.0,198.0,9.0,44.0,3106.0,623.0,327.0,50.75,1.0,1
26655,0.75,0.91,0.0,1.0,0.0,40.69921,-73.92159000000001,2.0,1.0,1.0,43.0,5.0,30.0,10.0,0.0,100.0,0.0,0.59,5.0,175.0,44.0,4.0,30.0,1270.0,505.0,344.0,21.5,1.0,1
3404,0.89,0.99,0.0,42.0,1.0,40.7662,-73.98612,4.0,1.8051601080547748,3.0,130.0,30.0,365.0,12.0,0.0,93.0,0.0,0.16,2.0,151.0,15.0,4.0,25.0,3222.0,2209.0,524.0,32.5,1.0,0
29262,0.97,0.81,0.0,7.0,1.0,40.68037,-73.91364,2.0,1.0,1.0,25.0,1.0,29.0,3.0,2.0,93.0,0.0,0.44,2.0,22.0,26.0,7.0,25.0,576.0,202.0,13.0,12.5,1.0,1
22373,1.0,0.94,1.0,4.0,1.0,40.69662,-73.92974,2.0,1.0,1.0,51.0,1.0,1125.0,137.0,3.0,97.0,0.0,5.44,5.0,161.0,64.0,5.0,27.0,2091.0,754.0,8.0,25.5,1.0,1
4811,0.97,0.84,0.0,3.0,0.0,40.68973,-73.77842,2.0,1.0,1.0,72.0,1.0,1125.0,143.0,0.0,87.0,0.0,2.0,1.0,144.0,21.0,3.0,20.0,2477.0,2142.0,93.0,36.0,1.0,1
21717,1.0,0.97,1.0,2.0,1.0,40.81897,-73.94004,2.0,1.0,1.0,55.0,1.0,26.0,90.0,4.0,96.0,1.0,3.73,10.0,163.0,3.0,8.0,22.0,3562.0,722.0,7.0,27.5,1.0,1
14173,1.0,1.0,0.0,0.0,1.0,40.71004,-73.89815,2.0,1.0,1.0,50.0,75.0,90.0,3.0,0.0,100.0,0.0,0.1,3.0,107.0,9.0,5.0,21.0,1357.0,944.0,187.0,25.0,1.0,1
10135,1.0,0.79,1.0,2.0,1.0,40.74431,-73.92024,2.0,1.0,1.0,62.0,4.0,30.0,128.0,0.0,99.0,0.0,2.21,5.0,151.0,17.0,5.0,29.0,2484.0,1734.0,335.0,31.0,1.0,1
23563,1.0,0.83,1.0,1.0,0.0,40.632090000000005,-73.94593,1.0,0.8935371259566516,1.0,75.0,2.0,1125.0,18.0,1.0,100.0,0.0,0.85,8.0,184.0,50.0,2.0,35.0,755.0,636.0,10.0,75.0,1.0,0
12236,1.0,0.93,0.0,1.0,1.0,40.63485,-74.02453,8.0,2.0,4.0,102.0,1.0,1125.0,278.0,0.0,85.0,0.0,5.39,8.0,152.0,35.0,6.0,30.0,1568.0,1547.0,33.0,12.75,1.0,1
26240,1.0,1.0,0.0,0.0,1.0,40.690290000000005,-73.96871999999999,2.0,1.0,1.0,250.0,4.0,29.0,4.0,0.0,100.0,0.0,0.23,5.0,160.0,129.0,4.0,22.0,2721.0,524.0,34.0,125.0,1.0,1
2627,1.0,0.4,0.0,1.0,1.0,40.70065,-73.93862,1.0,1.0,1.0,50.0,14.0,90.0,7.0,0.0,89.0,0.0,0.12,5.0,171.0,60.0,5.0,18.0,2945.0,1787.0,400.0,50.0,0.0,1
18598,1.0,0.88,1.0,0.0,1.0,40.707240000000006,-73.92154000000001,1.0,0.957426617018772,1.0,30.0,30.0,65.0,4.0,0.0,100.0,0.0,0.13,6.0,38.0,25.0,4.0,18.0,3265.0,950.0,67.0,30.0,1.0,0
12567,1.0,1.0,1.0,2.0,1.0,40.82958,-73.94775,2.0,1.0,1.0,68.0,4.0,1125.0,159.0,0.0,98.0,1.0,3.14,7.0,180.0,484.0,5.0,35.0,1555.0,1520.0,331.0,34.0,1.0,1
4861,0.33,0.82,0.0,5.0,1.0,40.76923,-73.95034,2.0,1.0,1.0,118.0,31.0,1125.0,19.0,0.0,99.0,0.0,0.29,6.0,148.0,8.0,6.0,32.0,3179.0,1994.0,195.0,59.0,1.0,1
27106,0.73,0.75,0.0,8.0,1.0,40.76157,-73.97516999999999,8.0,3.0,5.0,379.0,30.0,500.0,1.0,1.0,60.0,0.0,1.0,7.0,160.0,11.0,8.0,29.0,1772.0,23.0,23.0,47.375,1.0,1
25081,1.0,1.0,0.0,0.0,1.0,40.8321,-73.94025,2.0,1.0,1.0,225.0,1.0,30.0,8.0,0.0,100.0,0.0,0.45,8.0,156.0,31.0,5.0,27.0,595.0,536.0,495.0,112.5,1.0,1
30157,1.0,0.95,1.0,2.0,1.0,40.781220000000005,-73.98148,6.0,3.0,4.0,870.0,3.0,1125.0,2.0,0.0,100.0,1.0,0.27,5.0,171.0,42.0,5.0,39.0,1827.0,223.0,160.0,145.0,1.0,1
5097,1.0,0.5,0.0,5.0,1.0,40.880109999999995,-73.84968,2.0,1.0,0.0,67.0,30.0,1125.0,6.0,0.0,95.0,1.0,0.09,4.0,52.0,58.0,6.0,12.0,2444.0,2034.0,1147.0,33.5,0.0,1
23935,1.0,0.95,1.0,1.0,0.0,40.6831,-73.91826,2.0,1.0,1.0,60.0,3.0,28.0,27.0,0.0,96.0,0.0,1.29,6.0,78.0,89.0,3.0,28.0,1660.0,628.0,93.0,30.0,1.0,1
20453,1.0,0.88,1.0,2.0,1.0,40.76678,-73.91268000000001,3.0,1.0,2.0,82.0,5.0,60.0,23.0,0.0,99.0,0.0,0.82,6.0,169.0,19.0,6.0,26.0,1242.0,843.0,69.0,27.333333333333332,1.0,1
29312,0.88,0.97,0.0,10.0,1.0,40.76701,-73.92324,2.0,1.0,1.0,59.0,1.0,1125.0,4.0,0.0,95.0,0.0,0.33,9.0,120.0,15.0,6.0,16.0,566.0,358.0,102.0,29.5,1.0,1
10722,1.0,1.0,0.0,1.0,1.0,40.6898,-73.97743,4.0,1.0,2.0,139.0,2.0,1125.0,173.0,2.0,96.0,1.0,3.06,9.0,168.0,16.0,5.0,36.0,3111.0,1694.0,6.0,34.75,1.0,1
1901,1.0,0.0,0.0,1.0,1.0,40.714040000000004,-73.95877,4.0,2.0,2.0,120.0,30.0,100.0,32.0,0.0,96.0,0.0,0.38,5.0,163.0,29.0,4.0,21.0,3113.0,2503.0,380.0,30.0,1.0,1
31735,1.0,0.79,0.0,3.0,1.0,40.67496,-73.8814,2.0,1.0,2.0,48.0,4.0,30.0,1.0,0.0,100.0,0.0,0.18,7.0,163.0,69.0,6.0,38.0,1141.0,164.0,164.0,24.0,1.0,1
4070,0.71,0.0,0.0,1.0,1.0,40.68547,-73.96885999999999,4.0,2.0,2.0,160.0,4.0,1125.0,21.0,0.0,97.0,0.0,0.3,6.0,168.0,47.0,7.0,34.0,3373.0,2127.0,575.0,40.0,1.0,1
27685,0.9,0.9,0.0,5.0,1.0,40.74463,-73.97776,1.0,1.0,1.0,68.0,7.0,1125.0,5.0,0.0,100.0,0.0,0.35,7.0,171.0,103.0,6.0,30.0,466.0,426.0,372.0,68.0,1.0,1
31036,1.0,0.94,0.0,2.0,1.0,40.80703,-73.95352,4.0,2.0,2.0,92.0,14.0,45.0,4.0,0.0,95.0,1.0,0.48,7.0,55.0,79.0,8.0,17.0,2896.0,250.0,71.0,23.0,1.0,1
23746,0.99,0.94,0.0,8.0,1.0,40.74623,-73.98499,2.0,1.0,2.0,69.0,1.0,28.0,4.0,0.0,100.0,1.0,0.77,3.0,156.0,72.0,2.0,21.0,646.0,154.0,40.0,34.5,1.0,1
20523,1.0,0.99,1.0,2.0,1.0,40.76572,-73.9889,5.0,2.0,3.0,142.0,2.0,21.0,172.0,4.0,96.0,1.0,6.06,9.0,161.0,52.0,6.0,27.0,2970.0,850.0,12.0,28.4,1.0,1
372,0.0,0.0,0.0,1.0,1.0,40.815529999999995,-73.95438,1.0,1.0,2.0,100.0,30.0,30.0,37.0,0.0,95.0,0.0,0.35,5.0,170.0,184.0,7.0,35.0,3436.0,3156.0,471.0,100.0,1.0,1
18063,1.0,0.67,0.0,2.0,0.0,40.77244,-73.8,1.0,0.6543396215608439,0.0,43.0,30.0,365.0,8.0,0.0,90.0,0.0,0.25,7.0,94.0,0.0,2.0,28.0,1132.0,951.0,73.0,43.0,1.0,0
27281,1.0,0.0,0.0,1.0,1.0,40.67715,-73.79054000000001,1.0,1.0,1.0,40.0,1.0,1125.0,3.0,0.0,60.0,1.0,0.19,6.0,71.0,13.0,7.0,15.0,645.0,465.0,463.0,40.0,1.0,1
27169,0.83,0.99,1.0,4.0,1.0,40.63646,-73.95022,2.0,1.0,1.0,75.0,1.0,1125.0,103.0,4.0,97.0,1.0,6.44,7.0,154.0,23.0,4.0,36.0,674.0,479.0,20.0,37.5,1.0,1
1051,1.0,0.73,1.0,0.0,1.0,40.66983,-73.94322,12.0,3.0,5.0,148.0,5.0,28.0,177.0,0.0,92.0,1.0,1.75,7.0,141.0,52.0,4.0,28.0,3046.0,3026.0,34.0,12.333333333333334,1.0,1
29245,1.0,0.78,1.0,1.0,0.0,40.64476,-73.96086,2.0,1.0,1.0,100.0,3.0,1125.0,13.0,1.0,97.0,0.0,1.03,2.0,65.0,16.0,1.0,28.0,3245.0,377.0,25.0,50.0,1.0,1
2515,0.95,1.0,0.0,52.0,1.0,40.726690000000005,-73.9419,4.0,1.5662406960545319,2.0,89.0,30.0,365.0,12.0,1.0,95.0,1.0,0.16,6.0,97.0,4.0,5.0,30.0,2762.0,2286.0,3.0,22.25,1.0,0
15184,1.0,0.5,0.0,2.0,1.0,40.89144,-73.83379000000001,1.0,1.0,1.0,38.0,14.0,90.0,4.0,0.0,100.0,0.0,0.1,4.0,111.0,5.0,9.0,20.0,1287.0,1254.0,1161.0,38.0,0.0,1
32665,1.0,1.0,1.0,2.0,1.0,40.86023,-73.92926,2.0,1.0,0.0,109.0,5.0,30.0,3.0,0.0,100.0,1.0,0.6,10.0,69.0,16.0,4.0,17.0,545.0,149.0,72.0,54.5,1.0,1
20232,0.8,0.94,1.0,39.0,1.0,40.77626,-73.98037,3.0,1.4609059595267873,2.0,78.0,30.0,1125.0,4.0,0.0,100.0,0.0,0.35,10.0,53.0,7.0,4.0,13.0,2144.0,342.0,129.0,26.0,1.0,0
32871,1.0,0.99,0.0,0.0,1.0,40.68202,-73.90446999999999,2.0,1.0,1.0,50.0,1.0,3.0,21.0,6.0,94.0,1.0,4.2,10.0,136.0,23.0,6.0,16.0,2622.0,149.0,6.0,25.0,1.0,1
